project,region,sector_code,investment_usd,database,db_data_source,tier,supplying_sector,spend_M$,GHG_tCO2e,Employment_FTE,Water_1000m3,ValueAdded_M$,cumul_GHG_tCO2e,cumul_Employment_FTE,cumul_Water_1000m3,cumul_ValueAdded_M$
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,6,Manufacturing,0.06441,32.76,0.81,0.1498,0.02786,16607.45,836.95,127.094,27.265
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,6,Mining_Extraction,0.05427,23.25,0.59,0.15,0.0313,16607.45,836.95,127.094,27.265
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,6,Transport_Logistics,0.03223,7.22,0.51,0.0277,0.02011,16607.45,836.95,127.094,27.265
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,6,Water_Waste,0.0172,2.69,0.35,0.2175,0.01234,16607.45,836.95,127.094,27.265
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,7,Agriculture,0.00592,0.98,0.23,0.0498,0.00463,16650.37,838.97,127.464,27.338
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,7,Construction,0.01001,2.99,0.23,0.0125,0.005,16650.37,838.97,127.464,27.338
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,7,Energy_Utilities,0.0181,6.01,0.14,0.0369,0.01216,16650.37,838.97,127.464,27.338
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,7,Health_Social,0.01224,2.31,0.37,0.0174,0.00891,16650.37,838.97,127.464,27.338
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,7,Manufacturing,0.02993,15.22,0.38,0.0696,0.01295,16650.37,838.97,127.464,27.338
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,7,Mining_Extraction,0.02522,10.8,0.28,0.0697,0.01455,16650.37,838.97,127.464,27.338
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,7,Transport_Logistics,0.01498,3.36,0.23,0.0129,0.00935,16650.37,838.97,127.464,27.338
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,7,Water_Waste,0.00799,1.25,0.16,0.1011,0.00573,16650.37,838.97,127.464,27.338
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,8,Agriculture,0.00275,0.46,0.11,0.0231,0.00215,16670.31,839.91,127.636,27.372
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,8,Construction,0.00465,1.39,0.11,0.0058,0.00232,16670.31,839.91,127.636,27.372
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,8,Energy_Utilities,0.00841,2.79,0.06,0.0172,0.00565,16670.31,839.91,127.636,27.372
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,8,Health_Social,0.00569,1.07,0.17,0.0081,0.00414,16670.31,839.91,127.636,27.372
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,8,Manufacturing,0.01391,7.07,0.18,0.0323,0.00602,16670.31,839.91,127.636,27.372
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,8,Mining_Extraction,0.01172,5.02,0.13,0.0324,0.00676,16670.31,839.91,127.636,27.372
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,8,Transport_Logistics,0.00696,1.56,0.11,0.006,0.00434,16670.31,839.91,127.636,27.372
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,8,Water_Waste,0.00371,0.58,0.07,0.047,0.00266,16670.31,839.91,127.636,27.372
hospitals_P3,Europe,Health_General,75000000.0,oecd,calibrated_benchmark,0,Agriculture,1.5,189.34,26.78,5.355,1.1742,12715.3,659.77,106.017,42.987
hospitals_P3,Europe,Health_General,75000000.0,oecd,calibrated_benchmark,0,Construction,22.5,3745.17,224.91,13.635,11.232,12715.3,659.77,106.017,42.987
hospitals_P3,Europe,Health_General,75000000.0,oecd,calibrated_benchmark,0,Energy_Utilities,7.5,681.72,27.54,8.1576,5.04,12715.3,659.77,106.017,42.987
hospitals_P3,Europe,Health_General,75000000.0,oecd,calibrated_benchmark,0,Health_Social,11.25,1137.15,153.09,8.262,8.19,12715.3,659.77,106.017,42.987
